id,activityType,automationId,automationName,automationPriority,botLabel,callbackInfo,canManage,command,createdBy,createdOn,currentBotName,currentLine,deploymentId,description,deviceHostType,deviceId,deviceName,endDateTime,error_code,error_details,error_message,fileId,fileName,filePath,initiationType,message,modifiedBy,modifiedOn,progress,queueId,queueName,rolesWithAccess,runElevated,startDateTime,status,systemBot,tenantUuid,totalLines,type,userGroupName,userId,userName,usingRdp,workspaceType
1e389c14-a88c-40e7-94ed-1c44788eb7a9_42f3e0a54db2d5e5,BOT,34752,AUC048_GLDataExtraction_Main,PRIORITY_HIGH,,,True,runTask,1133,2026-08-03T03:30:04.117643Z,AUC048_GLDataExtraction_Main,139,f80d59ea-f65f-4616-88d1-11179779b1f2,,,830,gcp10wbtrpap02,2026-08-03T08:45:00.7145565Z,,,,420785,AUC048_GLDataExtraction_Main,,SCHEDULED,,1133,2026-08-03T08:45:00.870977Z,100,,,"['100005124', '386', '354', '357', '389', '359', '392', '100011533', '382']",False,2026-08-03T07:38:35.3595949Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,139,SCHEDULED,,1110,bruser_agel001,False,PUBLIC
4daf1e04-52e8-441e-9cb5-89beac2d4394_03748a81e6ee1a86,BOT,35451,AGEL075_Hybrid_AVC_Punch_MainTask.25.10.15.05.22.05.devuser_agel005,PRIORITY_MEDIUM,,,True,runApp,1136,2026-08-03T08:39:00.737618Z,AGEL075_Hybrid_AVC_Punch_MainTask,89,68231525-cbc4-4f01-948c-0b435cbd431d,,,1059,gcp10wbtrpap04,2026-08-03T08:44:30.9454649Z,,,,535089,AGEL075_Hybrid_AVC_Punch_MainTask,,SCHEDULED,,1136,2026-08-03T08:44:31.102146Z,100,,,"['100005124', '386', '354', '357', '389', '359', '392', '393', '100011533', '382']",False,2026-08-03T08:39:15.6384806Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,89,SCHEDULED,,1113,bruser_agel004,False,PUBLIC
7d07d9a0-5a6b-44c1-af7d-b3048e56fad0_5960afcf0c644c39,BOT,100012349,ANIL026_zmmsez08_Dump,PRIORITY_MEDIUM,,,True,loop.commands.start,1135,2026-08-03T08:30:06.136228Z,ANIL026_zmmsez08_Dump,85,35f6fa4b-be1c-4fdb-8657-e54ebc259ddb,,,852,gcp10wbtrpap05,2026-08-03T08:43:49.7346351Z,,,,101761378,ANIL026_zmmsez08_Dump,,SCHEDULED,,1135,2026-08-03T08:43:49.881732Z,100,,,"['100005124', '354', '386', '356', '357', '389', '359', '100011533', '382']",False,2026-08-03T08:35:10.7060878Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,85,SCHEDULED,,1114,bruser_agel005,False,PUBLIC
fc1e3b43-5f0f-465b-8a1d-6e533673bf7c_8efd04d26c6677a9,BOT,34703,AUC172_DowntimeSecurityPatch&VAOpen_MasterBot,PRIORITY_MEDIUM,,,True,loop.commands.start,1135,2026-08-03T08:30:05.173356Z,AUC172_DowntimeSecurityPatch&VAOpen_MasterBot,50,923c9024-7434-457c-97b6-569c2feb1b27,,,852,gcp10wbtrpap05,2026-08-03T08:34:55.6592456Z,,,,423407,AUC172_DowntimeSecurityPatch&VAOpen_MasterBot,,SCHEDULED,,1135,2026-08-03T08:34:55.803727Z,100,,,"['100005124', '354', '386', '389', '357', '359', '100011533', '382']",False,2026-08-03T08:34:47.3535738Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,50,SCHEDULED,,1114,bruser_agel005,False,PUBLIC
5232027b-b390-4b24-8d17-207ebeb787ad_5173a170f8ffa59c,BOT,35429,ANIL008_MCX_Data_Extraction_MainTask,PRIORITY_MEDIUM,,,True,SendMailV2,1135,2026-08-03T08:30:04.383713Z,ANIL008_MCX_Data_Extraction_MainTask,60,9edeb928-0772-4096-870b-dc79464c880c,,,852,gcp10wbtrpap05,2026-08-03T08:34:31.4590057Z,ba.bot.execution.error,"This may be due to the following reason:

    Invalid argument supplied to 'list', index '0' is invalid or out of bound.

Location: ANIL008_MCX_Data_Extraction_MainTask (line 60)

","There was a problem at line 60
",604508,ANIL008_MCX_Data_Extraction_MainTask,,SCHEDULED,"There was a problem at line 60
 This may be due to the following reason:

Invalid argument supplied to 'list', index '0' is invalid or out of bound.

Location: ANIL008_MCX_Data_Extraction_MainTask (line 60)

 To continue, edit the bot and fix the error. Then, try again.


If you continue to see this message, please contact your system administrator.",1135,2026-08-03T08:34:31.632785Z,100,,,"['100005124', '386', '354', '356', '357', '389', '359', '100011533', '382']",False,2026-08-03T08:33:08.433175Z,RUN_FAILED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,60,SCHEDULED,,1114,bruser_agel005,False,PUBLIC
2772345f-0f5c-4f39-a94f-f1c6c473238a_fdcad6e5c903e6ed,BOT,35430,ANIL009_NSEIndia_Data_Extraction,PRIORITY_MEDIUM,,,True,SendMailV2,1135,2026-08-03T08:30:04.24613Z,ANIL009_NSEIndia_Data_Extraction,89,8c9f00b8-0367-4e89-b2f6-adb7d67635df,,,852,gcp10wbtrpap05,2026-08-03T08:32:42.7505841Z,,,,604470,ANIL009_NSEIndia_Data_Extraction,,SCHEDULED,,1135,2026-08-03T08:32:42.897816Z,100,,,"['100005124', '354', '386', '356', '357', '389', '359', '100011533', '382']",False,2026-08-03T08:31:29.4356623Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,89,SCHEDULED,,1114,bruser_agel005,False,PUBLIC
092dd432-4bc5-4847-bdcc-0090cd92e9ee_8886671681ed6c64,BOT,35442,ANIL012_PXIL_RTM_Data_Extraction,PRIORITY_MEDIUM,,,True,SendMailV2,1135,2026-08-03T08:30:01.724176Z,ANIL012_PXIL_RTM_Data_Extraction,47,a447c446-6a5f-4e56-ac95-ccf2915a9a0c,,,852,gcp10wbtrpap05,2026-08-03T08:31:13.2916307Z,,,,606875,ANIL012_PXIL_RTM_Data_Extraction,,SCHEDULED,,1135,2026-08-03T08:31:13.420819Z,100,,,"['100005124', '354', '386', '356', '389', '357', '359', '100011533', '382']",False,2026-08-03T08:30:20.9156571Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,47,SCHEDULED,,1114,bruser_agel005,False,PUBLIC
4f635fda-ec91-46e3-861c-ee0c06e8de03_b14354b7b0d77717,BOT,35451,AGEL075_Hybrid_AVC_Punch_MainTask.25.10.15.05.22.05.devuser_agel005,PRIORITY_MEDIUM,,,True,runApp,1136,2026-08-03T08:24:00.765851Z,AGEL075_Hybrid_AVC_Punch_MainTask,89,fc06057b-6ae4-4c5a-81bb-8bea1c3092b3,,,1059,gcp10wbtrpap04,2026-08-03T08:29:29.2863352Z,,,,535089,AGEL075_Hybrid_AVC_Punch_MainTask,,SCHEDULED,,1136,2026-08-03T08:29:29.416206Z,100,,,"['100005124', '386', '354', '357', '389', '359', '392', '393', '100011533', '382']",False,2026-08-03T08:24:13.964723Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,89,SCHEDULED,,1113,bruser_agel004,False,PUBLIC
83685d9b-9ff4-43ba-863a-10b7b8a37d6f_5faa051f613830ef,BOT,35451,AGEL075_Hybrid_AVC_Punch_MainTask.25.10.15.05.22.05.devuser_agel005,PRIORITY_MEDIUM,,,True,runApp,1136,2026-08-03T08:09:00.801185Z,AGEL075_Hybrid_AVC_Punch_MainTask,89,dd2efb0b-0524-4b30-aacd-ed2075aa9686,,,1059,gcp10wbtrpap04,2026-08-03T08:14:31.3331827Z,,,,535089,AGEL075_Hybrid_AVC_Punch_MainTask,,SCHEDULED,,1136,2026-08-03T08:14:31.454633Z,100,,,"['100005124', '386', '354', '357', '389', '359', '392', '393', '100011533', '382']",False,2026-08-03T08:09:15.0706063Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,89,SCHEDULED,,1113,bruser_agel004,False,PUBLIC
d47fc214-a798-41c9-930f-6db5a8320d3f_ddbba652c59917de,BOT,34723,AUC164_MB51_Khavda_Mat_Consumption_221_222,PRIORITY_MEDIUM,,,True,runApp,1135,2026-08-03T05:00:03.207115Z,AUC164_MB51_Khavda_Mat_Consumption_221_222,217,5d4ec1aa-5d32-424e-8b3e-c8db7a2c48d5,,,857,gcp10wbtrpap03,2026-08-03T08:00:52.924871Z,,,,413868,AUC164_MB51_Khavda_Mat_Consumption_221_222,,SCHEDULED,,1135,2026-08-03T08:00:53.066936Z,100,,,"['100005124', '386', '354', '357', '389', '359', '100011533', '382']",False,2026-08-03T07:55:00.5778577Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,217,SCHEDULED,,1112,bruser_agel003,False,PUBLIC
dd32ec2a-49e5-4f60-985b-4954cb781b07_5370d4462ebec296,BOT,35451,AGEL075_Hybrid_AVC_Punch_MainTask.25.10.15.05.22.05.devuser_agel005,PRIORITY_MEDIUM,,,True,runApp,1136,2026-08-03T07:54:00.917166Z,AGEL075_Hybrid_AVC_Punch_MainTask,89,232adb0e-01ac-45d9-a099-0ed750352e7e,,,1059,gcp10wbtrpap04,2026-08-03T07:59:30.0469721Z,,,,535089,AGEL075_Hybrid_AVC_Punch_MainTask,,SCHEDULED,,1136,2026-08-03T07:59:30.185733Z,100,,,"['100005124', '386', '354', '357', '389', '359', '392', '393', '100011533', '382']",False,2026-08-03T07:54:13.924545Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,89,SCHEDULED,,1113,bruser_agel004,False,PUBLIC
7178b586-5240-4b9c-a9b2-ed63ec6d13ac_c7511d2b2a216a05,BOT,34957,AGEL047_RECs_Issued_MainTask,PRIORITY_MEDIUM,,,True,SendMailV2,1135,2026-08-03T04:20:01.403239Z,AGEL047_RECs_Issued_MainTask,85,fd71a965-cf75-4c9f-b1a4-c5ecebd0e21e,,,857,gcp10wbtrpap03,2026-08-03T07:54:40.973398Z,,,,474776,AGEL047_RECs_Issued_MainTask,,SCHEDULED,,1135,2026-08-03T07:54:41.10991Z,100,,,"['100005124', '386', '354', '357', '389', '359', '100011533', '382']",False,2026-08-03T07:52:48.3455275Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,85,SCHEDULED,,1112,bruser_agel003,False,PUBLIC
2d1fe3c2-7747-4cc8-b997-23a7a56f3b86_38a8ba9b0b353d6e,BOT,100005963,AGEL135_Open_RGP and Shelf_Life_Expiry_Main.26.02.02.17.40.17.devuser_agel005,PRIORITY_MEDIUM,,,True,runApp,1136,2026-08-03T07:45:01.623463Z,AGEL135_Open_RGP and Shelf_Life_Expiry_Main,73,c602f467-ced4-41a0-aee3-91c9dd4cc4d0,,,852,gcp10wbtrpap05,2026-08-03T07:53:55.4114458Z,,,,100576031,AGEL135_Open_RGP and Shelf_Life_Expiry_Main,,SCHEDULED,,1136,2026-08-03T07:53:55.590179Z,100,,,"['100005124', '386', '354', '357', '389', '359', '392', '393', '100011533', '382']",False,2026-08-03T07:47:42.7637029Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,73,SCHEDULED,,1114,bruser_agel005,False,PUBLIC
9d137e99-a8ac-4f13-aff3-e2b4ae388df1_47eac6d929b539eb,BOT,34788,AUC124_AGEL_Open_Reservation_Master.25.01.08.17.01.59.devuser_agel005,PRIORITY_MEDIUM,,,True,runApp,1136,2026-08-03T04:00:02.863191Z,AUC124_AGEL_Open_Reservation_Master,70,92d3d0e7-1295-43a0-b9d2-9be961e47bf8,,,857,gcp10wbtrpap03,2026-08-03T07:52:34.7161497Z,,,,422019,AUC124_AGEL_Open_Reservation_Master,,SCHEDULED,,1136,2026-08-03T07:52:34.859666Z,100,,,"['100005124', '386', '354', '389', '357', '359', '100011533', '382']",False,2026-08-03T07:47:06.2856295Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,70,SCHEDULED,,1112,bruser_agel003,False,PUBLIC
7108e761-26c1-460e-a1ed-24b23a20813f_7d761c1a37a9f15e,BOT,100012349,ANIL026_zmmsez08_Dump,PRIORITY_MEDIUM,,,True,loop.commands.start,1135,2026-08-03T07:30:05.052035Z,ANIL026_zmmsez08_Dump,85,152855b3-6038-4604-88e0-b0a898d0b06b,,,852,gcp10wbtrpap05,2026-08-03T07:47:27.1938868Z,,,,101761378,ANIL026_zmmsez08_Dump,,SCHEDULED,,1135,2026-08-03T07:47:27.358196Z,100,,,"['100005124', '354', '386', '356', '357', '389', '359', '100011533', '382']",False,2026-08-03T07:45:08.461016Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,85,SCHEDULED,,1114,bruser_agel005,False,PUBLIC
24db8876-64a1-4233-82cd-4c67aa5ebc2e_882ccd164d2b4076,BOT,34812,AGEL020_Operation Inventory Management Data Compli.25.01.17.16.42.28.devuser_agel005,PRIORITY_MEDIUM,,,True,runTask,1136,2026-08-03T04:00:02.679053Z,AGEL020_Operation Inventory Management Data Compli,48,f6a80b61-89ae-46d5-a3e8-fa0b7a2f6921,,,857,gcp10wbtrpap03,2026-08-03T07:46:54.8759643Z,,,,446862,AGEL020_Operation Inventory Management Data Compli,,SCHEDULED,,1136,2026-08-03T07:46:55.046165Z,100,,,"['100005124', '354', '386', '357', '389', '359', '100011533', '382']",False,2026-08-03T07:41:45.1768885Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,48,SCHEDULED,,1112,bruser_agel003,False,PUBLIC
029bc865-8b0b-4a39-b6f1-bb3afb868537_7c0c5692f0e4b419,BOT,35442,ANIL012_PXIL_RTM_Data_Extraction,PRIORITY_MEDIUM,,,True,SendMailV2,1135,2026-08-03T07:30:02.255081Z,ANIL012_PXIL_RTM_Data_Extraction,47,fd40e698-925b-4960-9eb8-fedad3ebd7bd,,,852,gcp10wbtrpap05,2026-08-03T07:44:52.851697Z,,,,606875,ANIL012_PXIL_RTM_Data_Extraction,,SCHEDULED,,1135,2026-08-03T07:44:53.014546Z,100,,,"['100005124', '354', '386', '356', '389', '357', '359', '100011533', '382']",False,2026-08-03T07:44:04.2969882Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,47,SCHEDULED,,1114,bruser_agel005,False,PUBLIC
ebcce449-2615-484d-99c1-7fbbe325400a_c90d7d7f34d60a3e,BOT,35451,AGEL075_Hybrid_AVC_Punch_MainTask.25.10.15.05.22.05.devuser_agel005,PRIORITY_MEDIUM,,,True,runApp,1136,2026-08-03T07:39:00.792292Z,AGEL075_Hybrid_AVC_Punch_MainTask,89,4f37406f-bd87-4b90-a61d-3fc11f5e5acb,,,1059,gcp10wbtrpap04,2026-08-03T07:44:29.2349303Z,,,,535089,AGEL075_Hybrid_AVC_Punch_MainTask,,SCHEDULED,,1136,2026-08-03T07:44:29.387167Z,100,,,"['100005124', '386', '354', '357', '389', '359', '392', '393', '100011533', '382']",False,2026-08-03T07:39:14.30296Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,89,SCHEDULED,,1113,bruser_agel004,False,PUBLIC
47587df2-1870-4a11-8f29-3545715000c3_d0f81609d56e8d97,BOT,100012806,ANIL029_ZVMS_Report,PRIORITY_MEDIUM,,,True,messageBox,1135,2026-08-03T06:45:02.547973Z,ANIL029_ZVMS_Report,103,a654aa72-2e74-40a6-87ce-f8e95b6a95fd,,,852,gcp10wbtrpap05,2026-08-03T07:43:47.9815799Z,,,,101830732,ANIL029_ZVMS_Report,,SCHEDULED,,1135,2026-08-03T07:43:48.153596Z,100,,,"['100005124', '354', '386', '356', '357', '389', '359', '100011533', '382']",False,2026-08-03T07:41:54.4552488Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,103,SCHEDULED,,1114,bruser_agel005,False,PUBLIC
20283059-a085-4787-b211-000c9852910b_c1bfbf2245fed4f5,BOT,100012348,ANIL028_zsa003N_G_Dump,PRIORITY_MEDIUM,,,True,messageBox,1135,2026-08-03T06:45:02.066267Z,ANIL028_zsa003N_G_Dump,60,7c38d138-7195-4109-b73b-faa7d532f5f2,,,852,gcp10wbtrpap05,2026-08-03T07:41:39.1267334Z,,,,101763950,ANIL028_zsa003N_G_Dump,,SCHEDULED,,1135,2026-08-03T07:41:39.291446Z,100,,,"['100005124', '354', '386', '356', '357', '389', '359', '100011533', '382']",False,2026-08-03T07:40:52.707253Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,60,SCHEDULED,,1114,bruser_agel005,False,PUBLIC
2ba9044d-218b-47b1-b85e-4ad553f61c7a_3e5d2c218eb70039,BOT,34728,AGEL018_Coal_Gas_Report_Digital,PRIORITY_MEDIUM,,,True,SendMailV2,1135,2026-08-03T03:40:01.209648Z,AGEL018_Coal_Gas_Report_Digital,57,b7177df7-6bae-4fd3-89e0-95656f0e3979,,,857,gcp10wbtrpap03,2026-08-03T07:41:37.5284565Z,,,,422575,AGEL018_Coal_Gas_Report_Digital,,SCHEDULED,,1135,2026-08-03T07:41:37.673505Z,100,,,"['100005124', '354', '386', '357', '389', '359', '100011533', '382']",False,2026-08-03T07:40:49.2316011Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,57,SCHEDULED,,1112,bruser_agel003,False,PUBLIC
b8411591-305a-4745-a444-885e98d80dda_74bbb8e9e7edf757,BOT,34954,AUC194_AGEL_DailyBankBalance_MasterTask.25.02.25.16.55.13.devuser_agel002,PRIORITY_MEDIUM,,,True,runApp,1133,2026-08-03T03:15:00.992955Z,AUC194_AGEL_DailyBankBalance_MasterTask,98,5d4fbec4-3061-41d7-a9b8-6ae1533aec42,,,857,gcp10wbtrpap03,2026-08-03T07:40:40.6959804Z,,,,482083,AUC194_AGEL_DailyBankBalance_MasterTask,,SCHEDULED,,1133,2026-08-03T07:40:40.849016Z,100,,,"['100005124', '354', '386', '357', '389', '359', '100011533', '382']",False,2026-08-03T07:39:37.3014879Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,98,SCHEDULED,,1112,bruser_agel003,False,PUBLIC
f3dc03da-96b6-4b5a-a8d0-516ee5dd6bdf_0ef596b8780caadf,BOT,100012349,ANIL026_zmmsez08_Dump,PRIORITY_MEDIUM,,,True,loop.commands.start,1135,2026-08-03T06:30:06.078193Z,ANIL026_zmmsez08_Dump,85,90808856-d764-4a0b-861f-af77ca77fa12,,,852,gcp10wbtrpap05,2026-08-03T07:40:36.288325Z,,,,101761378,ANIL026_zmmsez08_Dump,,SCHEDULED,,1135,2026-08-03T07:40:36.444357Z,100,,,"['100005124', '354', '386', '356', '357', '389', '359', '100011533', '382']",False,2026-08-03T07:32:48.5702892Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,85,SCHEDULED,,1114,bruser_agel005,False,PUBLIC
5dab8645-6ce2-4ad9-90da-901c56197962_248c58ba8c4abb32,BOT,34727,AUC185_AGEL_Data_Compliance_Master,PRIORITY_MEDIUM,,,True,catch,1135,2026-08-03T02:30:03.751968Z,1,155,a0ddf7ea-6315-4a22-b1ce-e59e1ac40747,,,857,gcp10wbtrpap03,2026-08-03T07:39:29.2472645Z,ba.bot.execution.error,"This may be due to the following reason:

    A user cancelled running the bot. You can run it again.

Location: 1.0 Data_Compliance SAP Report Download (line 155)

","There was a problem at line 155
",413105,AUC185_AGEL_Data_Compliance_Master,,SCHEDULED,"There was a problem at line 155
 This may be due to the following reason:

A user cancelled running the bot. You can run it again.

Location: 1.0 Data_Compliance SAP Report Download (line 155)

 To continue, edit the bot and fix the error. Then, try again.


If you continue to see this message, please contact your system administrator.",1136,2026-08-03T07:39:29.345299Z,98,,,"['100005124', '354', '386', '389', '357', '359', '100011533', '382']",False,2026-08-03T07:39:09.6525289Z,RUN_ABORTED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,158,SCHEDULED,,1112,bruser_agel003,False,PUBLIC
76a0a5ae-0cf5-4c29-8839-419b79682ecd_877bdcb22df35ab9,BOT,35345,AGEL099_SE16N_Dump to GCS_Main.25.08.08.18.49.22.devuser_agel005,PRIORITY_MEDIUM,,,True,deleteFiles,1136,2026-08-03T02:20:01.40924Z,AGEL099_SE16N_Dump to GCS_Main,123,9931176e-0cb7-4e37-bc91-f4ec6d9b1b0d,,,857,gcp10wbtrpap03,2026-08-03T07:39:00.7863318Z,,,,574738,AGEL099_SE16N_Dump to GCS_Main,,SCHEDULED,,1136,2026-08-03T07:39:00.917928Z,100,,,"['100005124', '354', '386', '357', '389', '359', '392', '393', '100011533', '382']",False,2026-08-03T07:38:19.3259262Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,123,SCHEDULED,,1112,bruser_agel003,False,PUBLIC
4050ec12-3df2-4969-8674-f9dae4f2de02_9e1a82c7b8e66579,BOT,35471,AUC062_AGEL_CostStatus_Main,PRIORITY_MEDIUM,,,True,delay,1135,2026-08-03T03:00:02.818902Z,AUC062_AGEL_CostStatus_Main,75,4ae0b23a-dea6-4b57-a8a7-8916b6717242,,,830,gcp10wbtrpap02,2026-08-03T07:38:23.8493651Z,ba.bot.execution.force.stop,,Forcefully closed the bot execution due to user stopping it.,416272,AUC062_AGEL_CostStatus_Main,,SCHEDULED,Forcefully closed the bot execution due to user stopping it.,1136,2026-08-03T07:38:23.930637Z,83,,,"['100005124', '354', '386', '389', '357', '359', '100011533', '382']",False,2026-08-03T03:00:12.1890209Z,RUN_ABORTED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,92,SCHEDULED,,1110,bruser_agel001,False,PUBLIC
f226ce23-096e-4f39-b559-e0d8a08fbad3_dba6da619fde17d2,BOT,34726,AUC168_AGEL_MB51_RAW_DATA_New,PRIORITY_MEDIUM,,,True,if,1135,2026-08-03T01:55:00.656182Z,AUC168_AGEL_MB51_RAW_DATA_New,122,1241a011-ef3e-4854-80ec-1066b7b6d4fc,,,857,gcp10wbtrpap03,2026-08-03T07:38:11.1779829Z,ba.bot.execution.force.stop,,Forcefully closed the bot execution due to user stopping it.,428604,AUC168_AGEL_MB51_RAW_DATA_New,,SCHEDULED,Forcefully closed the bot execution due to user stopping it.,1136,2026-08-03T07:38:11.227304Z,60,,,"['100005124', '386', '354', '389', '357', '359', '100011533', '382']",False,2026-08-03T06:54:31.3274008Z,RUN_ABORTED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,287,SCHEDULED,,1112,bruser_agel003,False,PUBLIC
00d60a3c-cab9-487c-9065-41ec9185d3ef_22b8071f85f37500,BOT,35406,AGEL101 ME2N DUMP from Consolidated T001K list MT.25.09.12.14.41.04.devuser_agel005,PRIORITY_MEDIUM,,,True,createFolder,1136,2026-08-03T06:30:05.851555Z,AGEL101 ME2N DUMP from Consolidated T001K list MT,112,f5ed7e21-8a3c-4f49-8257-27ecb6b14d94,,,852,gcp10wbtrpap05,2026-08-03T07:32:32.625021Z,,,,591581,AGEL101 ME2N DUMP from Consolidated T001K list MT,,SCHEDULED,,1136,2026-08-03T07:32:32.824581Z,100,,,"['100005124', '354', '386', '357', '389', '359', '392', '393', '100011533', '382']",False,2026-08-03T06:35:15.4661682Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,112,SCHEDULED,,1114,bruser_agel005,False,PUBLIC
4c947a2c-461a-4df2-9f01-dae5d93980df_82577bb521ee5cbb,BOT,35434,AUC119_AGEL_MasterBot.25.10.09.12.49.24.devuser_agel003,PRIORITY_MEDIUM,,,True,stopTask,1134,2026-08-03T07:30:02.63857Z,AUC119_AGEL_MasterBot,9,70e2cddb-1725-4a5d-a6b8-144672fe29b3,,,1061,gcp10wbtrpap01,2026-08-03T07:30:21.4672573Z,,,,411366,AUC119_AGEL_MasterBot,,SCHEDULED,,1134,2026-08-03T07:30:21.600921Z,100,,,"['100005124', '386', '354', '387', '389', '357', '359', '100011533', '382']",False,2026-08-03T07:30:19.7211608Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,9,SCHEDULED,,1111,bruser_agel002,False,PUBLIC
cc802c90-0169-4105-a6d8-ab37d785978b_cb8f243411a73237,BOT,35451,AGEL075_Hybrid_AVC_Punch_MainTask.25.10.15.05.22.05.devuser_agel005,PRIORITY_MEDIUM,,,True,runApp,1136,2026-08-03T07:24:00.841432Z,AGEL075_Hybrid_AVC_Punch_MainTask,89,cc873bc3-e222-4b11-a73d-c084b3a70064,,,1059,gcp10wbtrpap04,2026-08-03T07:29:28.9023941Z,,,,535089,AGEL075_Hybrid_AVC_Punch_MainTask,,SCHEDULED,,1136,2026-08-03T07:29:29.052717Z,100,,,"['100005124', '386', '354', '357', '389', '359', '392', '393', '100011533', '382']",False,2026-08-03T07:24:14.580765Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,89,SCHEDULED,,1113,bruser_agel004,False,PUBLIC
a0eccb8a-31c8-4263-a687-bd7ed49fb163_63348d4ae26c3fe1,BOT,35451,AGEL075_Hybrid_AVC_Punch_MainTask.25.10.15.05.22.05.devuser_agel005,PRIORITY_MEDIUM,,,True,runApp,1136,2026-08-03T07:09:00.929943Z,AGEL075_Hybrid_AVC_Punch_MainTask,89,92ef4bcb-4534-4fed-b154-51e9be164548,,,1059,gcp10wbtrpap04,2026-08-03T07:14:30.5635036Z,,,,535089,AGEL075_Hybrid_AVC_Punch_MainTask,,SCHEDULED,,1136,2026-08-03T07:14:30.701693Z,100,,,"['100005124', '386', '354', '357', '389', '359', '392', '393', '100011533', '382']",False,2026-08-03T07:09:14.0778472Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,89,SCHEDULED,,1113,bruser_agel004,False,PUBLIC
1fbeeee4-2622-4e08-92c6-a761feb57038_aed51d949e07351c,BOT,35451,AGEL075_Hybrid_AVC_Punch_MainTask.25.10.15.05.22.05.devuser_agel005,PRIORITY_MEDIUM,,,True,runApp,1136,2026-08-03T06:54:00.922156Z,AGEL075_Hybrid_AVC_Punch_MainTask,89,a88474fa-8f10-4a87-a8ee-28440a1ae6a7,,,1059,gcp10wbtrpap04,2026-08-03T06:59:29.7392786Z,,,,535089,AGEL075_Hybrid_AVC_Punch_MainTask,,SCHEDULED,,1136,2026-08-03T06:59:29.882968Z,100,,,"['100005124', '386', '354', '357', '389', '359', '392', '393', '100011533', '382']",False,2026-08-03T06:54:14.0592726Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,89,SCHEDULED,,1113,bruser_agel004,False,PUBLIC
ef8d614e-4dd6-4f5c-99e7-aa11fde87406_de4686bdd2ca34ee,BOT,34721,AUC135_AGEL_Abnomal_BDV_PPM_Report_Notification_01,PRIORITY_MEDIUM,,,True,stopTask,1135,2026-08-03T00:10:01.04797Z,AUC135_AGEL_Abnomal_BDV_PPM_Report_Notification_01,32,e3d69518-d0c7-4951-a195-728d196b4185,,,857,gcp10wbtrpap03,2026-08-03T06:54:23.8156771Z,,,,429677,AUC135_AGEL_Abnomal_BDV_PPM_Report_Notification_01,,SCHEDULED,,1135,2026-08-03T06:54:23.944161Z,100,,,"['100005124', '354', '386', '357', '389', '359', '100011533', '382']",False,2026-08-03T06:54:05.4440988Z,COMPLETED,False,0a6639c7-902a-1167-8193-5327d0ae03b3,32,SCHEDULED,,1112,bruser_agel003,False,PUBLIC
